"id","zipcode","facility_name","facility_code"
"dhl_facility_04859",4859,"ALMERIA",4
"dhl_facility_04860",4860,"ALMERIA",4
"dhl_facility_04867",4867,"ALMERIA",4
"dhl_facility_04868",4868,"ALMERIA",4
"dhl_facility_04869",4869,"ALMERIA",4
"dhl_facility_04870",4870,"ALMERIA",4
"dhl_facility_04877",4877,"ALMERIA",4
"dhl_facility_04878",4878,"ALMERIA",4
"dhl_facility_04879",4879,"ALMERIA",4
"dhl_facility_04880",4880,"ALMERIA",4
"dhl_facility_04887",4887,"ALMERIA",4
"dhl_facility_04888",4888,"ALMERIA",4
"dhl_facility_04889",4889,"ALMERIA",4
"dhl_facility_04890",4890,"ALMERIA",4
"dhl_facility_04897",4897,"ALMERIA",4
"dhl_facility_04898",4898,"ALMERIA",4
"dhl_facility_04899",4899,"ALMERIA",4
"dhl_facility_05001",5001,"AVILA",5
"dhl_facility_05002",5002,"AVILA",5
"dhl_facility_05003",5003,"AVILA",5
"dhl_facility_05004",5004,"AVILA",5
"dhl_facility_05005",5005,"AVILA",5
"dhl_facility_05080",5080,"AVILA",5
"dhl_facility_05100",5100,"AVILA",5
"dhl_facility_05110",5110,"AVILA",5
"dhl_facility_05111",5111,"AVILA",5
"dhl_facility_05112",5112,"AVILA",5
"dhl_facility_05113",5113,"AVILA",5
"dhl_facility_05114",5114,"AVILA",5
"dhl_facility_05115",5115,"AVILA",5
"dhl_facility_05116",5116,"AVILA",5
"dhl_facility_05120",5120,"AVILA",5
"dhl_facility_05121",5121,"AVILA",5
"dhl_facility_05122",5122,"AVILA",5
"dhl_facility_05123",5123,"AVILA",5
"dhl_facility_05124",5124,"AVILA",5
"dhl_facility_05130",5130,"AVILA",5
"dhl_facility_05131",5131,"AVILA",5
"dhl_facility_05132",5132,"AVILA",5
"dhl_facility_05133",5133,"AVILA",5
"dhl_facility_05134",5134,"AVILA",5
"dhl_facility_05140",5140,"AVILA",5
"dhl_facility_05141",5141,"AVILA",5
"dhl_facility_05142",5142,"AVILA",5
"dhl_facility_05143",5143,"AVILA",5
"dhl_facility_05144",5144,"AVILA",5
"dhl_facility_05145",5145,"AVILA",5
"dhl_facility_05146",5146,"AVILA",5
"dhl_facility_05147",5147,"AVILA",5
"dhl_facility_05148",5148,"AVILA",5
"dhl_facility_05149",5149,"AVILA",5
"dhl_facility_05150",5150,"AVILA",5
"dhl_facility_05151",5151,"AVILA",5
"dhl_facility_05152",5152,"AVILA",5
"dhl_facility_05153",5153,"AVILA",5
"dhl_facility_05154",5154,"AVILA",5
"dhl_facility_05160",5160,"AVILA",5
"dhl_facility_05161",5161,"AVILA",5
"dhl_facility_05162",5162,"AVILA",5
"dhl_facility_05163",5163,"AVILA",5
"dhl_facility_05164",5164,"AVILA",5
"dhl_facility_05165",5165,"AVILA",5
"dhl_facility_05190",5190,"AVILA",5
"dhl_facility_05191",5191,"AVILA",5
"dhl_facility_05192",5192,"AVILA",5
"dhl_facility_05193",5193,"AVILA",5
"dhl_facility_05194",5194,"AVILA",5
"dhl_facility_05195",5195,"AVILA",5
"dhl_facility_05196",5196,"AVILA",5
"dhl_facility_05197",5197,"AVILA",5
"dhl_facility_05198",5198,"AVILA",5
"dhl_facility_05200",5200,"AVILA",5
"dhl_facility_05210",5210,"AVILA",5
"dhl_facility_05211",5211,"AVILA",5
"dhl_facility_05212",5212,"AVILA",5
"dhl_facility_05213",5213,"AVILA",5
"dhl_facility_05214",5214,"AVILA",5
"dhl_facility_05215",5215,"AVILA",5
"dhl_facility_05216",5216,"AVILA",5
"dhl_facility_05217",5217,"AVILA",5
"dhl_facility_05220",5220,"AVILA",5
"dhl_facility_05229",5229,"AVILA",5
"dhl_facility_05230",5230,"AVILA",5
"dhl_facility_05239",5239,"AVILA",5
"dhl_facility_05240",5240,"AVILA",5
"dhl_facility_05250",5250,"AVILA",5
"dhl_facility_05260",5260,"AVILA",5
"dhl_facility_05267",5267,"AVILA",5
"dhl_facility_05268",5268,"AVILA",5
"dhl_facility_05269",5269,"AVILA",5
"dhl_facility_05270",5270,"AVILA",5
"dhl_facility_05278",5278,"AVILA",5
"dhl_facility_05279",5279,"AVILA",5
"dhl_facility_05280",5280,"AVILA",5
"dhl_facility_05289",5289,"AVILA",5
"dhl_facility_05290",5290,"AVILA",5
"dhl_facility_05291",5291,"AVILA",5
"dhl_facility_05292",5292,"AVILA",5
"dhl_facility_05293",5293,"AVILA",5
"dhl_facility_05294",5294,"AVILA",5
"dhl_facility_05295",5295,"AVILA",5
"dhl_facility_05296",5296,"AVILA",5
"dhl_facility_05297",5297,"AVILA",5
"dhl_facility_05298",5298,"AVILA",5
"dhl_facility_05299",5299,"AVILA",5
"dhl_facility_05300",5300,"AVILA",5
"dhl_facility_05309",5309,"AVILA",5
"dhl_facility_05310",5310,"AVILA",5
"dhl_facility_05320",5320,"AVILA",5
"dhl_facility_05330",5330,"AVILA",5
"dhl_facility_05340",5340,"AVILA",5
"dhl_facility_05350",5350,"AVILA",5
"dhl_facility_05357",5357,"AVILA",5
"dhl_facility_05358",5358,"AVILA",5
"dhl_facility_05359",5359,"AVILA",5
"dhl_facility_05360",5360,"AVILA",5
"dhl_facility_05369",5369,"AVILA",5
"dhl_facility_05370",5370,"AVILA",5
"dhl_facility_05376",5376,"AVILA",5
"dhl_facility_05377",5377,"AVILA",5
"dhl_facility_05378",5378,"AVILA",5
"dhl_facility_05379",5379,"AVILA",5
"dhl_facility_05380",5380,"AVILA",5
"dhl_facility_05400",5400,"AVILA",5
"dhl_facility_05410",5410,"AVILA",5
"dhl_facility_05411",5411,"AVILA",5
"dhl_facility_05412",5412,"AVILA",5
"dhl_facility_05413",5413,"AVILA",5
"dhl_facility_05414",5414,"AVILA",5
"dhl_facility_05415",5415,"AVILA",5
"dhl_facility_05416",5416,"AVILA",5
"dhl_facility_05417",5417,"AVILA",5
"dhl_facility_05418",5418,"AVILA",5
"dhl_facility_05419",5419,"AVILA",5
"dhl_facility_05420",5420,"AVILA",5
"dhl_facility_05427",5427,"AVILA",5
"dhl_facility_05428",5428,"AVILA",5
"dhl_facility_05429",5429,"AVILA",5
"dhl_facility_05430",5430,"AVILA",5
"dhl_facility_05440",5440,"AVILA",5
"dhl_facility_05450",5450,"AVILA",5
"dhl_facility_05460",5460,"AVILA",5
"dhl_facility_05461",5461,"AVILA",5
"dhl_facility_05470",5470,"AVILA",5
"dhl_facility_05480",5480,"AVILA",5
"dhl_facility_05489",5489,"AVILA",5
"dhl_facility_05490",5490,"AVILA",5
"dhl_facility_05491",5491,"AVILA",5
"dhl_facility_05492",5492,"AVILA",5
"dhl_facility_05500",5500,"AVILA",5
"dhl_facility_05510",5510,"AVILA",5
"dhl_facility_05511",5511,"AVILA",5
"dhl_facility_05512",5512,"AVILA",5
"dhl_facility_05513",5513,"AVILA",5
"dhl_facility_05514",5514,"AVILA",5
"dhl_facility_05515",5515,"AVILA",5
"dhl_facility_05516",5516,"AVILA",5
"dhl_facility_05520",5520,"AVILA",5
"dhl_facility_05530",5530,"AVILA",5
"dhl_facility_05540",5540,"AVILA",5
"dhl_facility_05550",5550,"AVILA",5
"dhl_facility_05560",5560,"AVILA",5
"dhl_facility_05570",5570,"AVILA",5
"dhl_facility_05571",5571,"AVILA",5
"dhl_facility_05580",5580,"AVILA",5
"dhl_facility_05581",5581,"AVILA",5
"dhl_facility_05582",5582,"AVILA",5
"dhl_facility_05583",5583,"AVILA",5
"dhl_facility_05590",5590,"AVILA",5
"dhl_facility_05591",5591,"AVILA",5
"dhl_facility_05592",5592,"AVILA",5
"dhl_facility_05593",5593,"AVILA",5
"dhl_facility_05600",5600,"AVILA",5
"dhl_facility_05610",5610,"AVILA",5
"dhl_facility_05619",5619,"AVILA",5
"dhl_facility_05620",5620,"AVILA",5
"dhl_facility_05621",5621,"AVILA",5
"dhl_facility_05622",5622,"AVILA",5
"dhl_facility_05630",5630,"AVILA",5
"dhl_facility_05631",5631,"AVILA",5
"dhl_facility_05632",5632,"AVILA",5
"dhl_facility_05633",5633,"AVILA",5
"dhl_facility_05634",5634,"AVILA",5
"dhl_facility_05635",5635,"AVILA",5
"dhl_facility_05690",5690,"AVILA",5
"dhl_facility_05691",5691,"AVILA",5
"dhl_facility_05692",5692,"AVILA",5
"dhl_facility_05693",5693,"AVILA",5
"dhl_facility_05694",5694,"AVILA",5
"dhl_facility_05695",5695,"AVILA",5
"dhl_facility_05696",5696,"AVILA",5
"dhl_facility_05697",5697,"AVILA",5
"dhl_facility_05698",5698,"AVILA",5
"dhl_facility_06001",6001,"BADAJOZ",6
"dhl_facility_06002",6002,"BADAJOZ",6
"dhl_facility_06003",6003,"BADAJOZ",6
"dhl_facility_06004",6004,"BADAJOZ",6
"dhl_facility_06005",6005,"BADAJOZ",6
"dhl_facility_06006",6006,"BADAJOZ",6
"dhl_facility_06007",6007,"BADAJOZ",6
"dhl_facility_06008",6008,"BADAJOZ",6
"dhl_facility_06009",6009,"BADAJOZ",6
"dhl_facility_06010",6010,"BADAJOZ",6
"dhl_facility_06011",6011,"BADAJOZ",6
"dhl_facility_06012",6012,"BADAJOZ",6
"dhl_facility_06050",6050,"BADAJOZ",6
"dhl_facility_06080",6080,"BADAJOZ",6
"dhl_facility_06100",6100,"BADAJOZ",6
"dhl_facility_06105",6105,"BADAJOZ",6
"dhl_facility_06106",6106,"BADAJOZ",6
"dhl_facility_06107",6107,"BADAJOZ",6
"dhl_facility_06108",6108,"BADAJOZ",6
"dhl_facility_06109",6109,"BADAJOZ",6
"dhl_facility_06110",6110,"BADAJOZ",6
"dhl_facility_06120",6120,"BADAJOZ",6
"dhl_facility_06129",6129,"BADAJOZ",6
"dhl_facility_06130",6130,"BADAJOZ",6
"dhl_facility_06131",6131,"BADAJOZ",6
"dhl_facility_06132",6132,"BADAJOZ",6
"dhl_facility_06133",6133,"BADAJOZ",6
"dhl_facility_06134",6134,"BADAJOZ",6
"dhl_facility_06140",6140,"BADAJOZ",6
"dhl_facility_06150",6150,"MERIDA",6
"dhl_facility_06160",6160,"BADAJOZ",6
"dhl_facility_06170",6170,"BADAJOZ",6
"dhl_facility_06171",6171,"BADAJOZ",6
"dhl_facility_06172",6172,"BADAJOZ",6
"dhl_facility_06173",6173,"BADAJOZ",6
"dhl_facility_06174",6174,"BADAJOZ",6
"dhl_facility_06175",6175,"MERIDA",6
"dhl_facility_06176",6176,"MERIDA",6
"dhl_facility_06177",6177,"MERIDA",6
"dhl_facility_06178",6178,"MERIDA",6
"dhl_facility_06180",6180,"BADAJOZ",6
"dhl_facility_06181",6181,"BADAJOZ",6
"dhl_facility_06182",6182,"BADAJOZ",6
"dhl_facility_06183",6183,"BADAJOZ",6
"dhl_facility_06184",6184,"BADAJOZ",6
"dhl_facility_06185",6185,"BADAJOZ",6
"dhl_facility_06186",6186,"BADAJOZ",6
"dhl_facility_06187",6187,"BADAJOZ",6
"dhl_facility_06190",6190,"BADAJOZ",6
"dhl_facility_06191",6191,"BADAJOZ",6
"dhl_facility_06192",6192,"BADAJOZ",6
"dhl_facility_06193",6193,"BADAJOZ",6
"dhl_facility_06194",6194,"BADAJOZ",6
"dhl_facility_06195",6195,"BADAJOZ",6
"dhl_facility_06196",6196,"BADAJOZ",6
"dhl_facility_06197",6197,"BADAJOZ",6
"dhl_facility_06200",6200,"MERIDA",6
"dhl_facility_06207",6207,"MERIDA",6
"dhl_facility_06208",6208,"MERIDA",6
"dhl_facility_06209",6209,"MERIDA",6
"dhl_facility_06210",6210,"MERIDA",6
"dhl_facility_06220",6220,"MERIDA",6
"dhl_facility_06225",6225,"MERIDA",6
"dhl_facility_06226",6226,"MERIDA",6
"dhl_facility_06227",6227,"MERIDA",6
"dhl_facility_06228",6228,"MERIDA",6
"dhl_facility_06229",6229,"MERIDA",6
"dhl_facility_06230",6230,"MERIDA",6
"dhl_facility_06240",6240,"MERIDA",6
"dhl_facility_06249",6249,"MERIDA",6
"dhl_facility_06250",6250,"MERIDA",6
"dhl_facility_06260",6260,"MERIDA",6
"dhl_facility_06270",6270,"MERIDA",6
"dhl_facility_06280",6280,"MERIDA",6
"dhl_facility_06290",6290,"MERIDA",6
"dhl_facility_06291",6291,"MERIDA",6
"dhl_facility_06292",6292,"MERIDA",6
"dhl_facility_06293",6293,"MERIDA",6
"dhl_facility_06300",6300,"MERIDA",6
"dhl_facility_06310",6310,"MERIDA",6
"dhl_facility_06320",6320,"MERIDA",6
"dhl_facility_06329",6329,"MERIDA",6
"dhl_facility_06330",6330,"MERIDA",6
"dhl_facility_06340",6340,"MERIDA",6
"dhl_facility_06350",6350,"MERIDA",6
"dhl_facility_06360",6360,"MERIDA",6
"dhl_facility_06370",6370,"MERIDA",6
"dhl_facility_06378",6378,"MERIDA",6
"dhl_facility_06379",6379,"MERIDA",6
"dhl_facility_06380",6380,"MERIDA",6
"dhl_facility_06389",6389,"MERIDA",6
"dhl_facility_06390",6390,"MERIDA",6
"dhl_facility_06391",6391,"MERIDA",6
"dhl_facility_06392",6392,"MERIDA",6
"dhl_facility_06393",6393,"MERIDA",6
"dhl_facility_06394",6394,"MERIDA",6
"dhl_facility_06400",6400,"MERIDA",6
"dhl_facility_06410",6410,"MERIDA",6
"dhl_facility_06411",6411,"MERIDA",6
"dhl_facility_06412",6412,"MERIDA",6
"dhl_facility_06413",6413,"MERIDA",6
"dhl_facility_06420",6420,"MERIDA",6
"dhl_facility_06427",6427,"MERIDA",6
"dhl_facility_06428",6428,"MERIDA",6
"dhl_facility_06429",6429,"MERIDA",6
"dhl_facility_06430",6430,"MERIDA",6
"dhl_facility_06439",6439,"MERIDA",6
"dhl_facility_06440",6440,"MERIDA",6
"dhl_facility_06441",6441,"MERIDA",6
"dhl_facility_06442",6442,"MERIDA",6
"dhl_facility_06443",6443,"MERIDA",6
"dhl_facility_06444",6444,"MERIDA",6
"dhl_facility_06445",6445,"MERIDA",6
"dhl_facility_06450",6450,"MERIDA",6
"dhl_facility_06458",6458,"MERIDA",6
"dhl_facility_06459",6459,"MERIDA",6
"dhl_facility_06460",6460,"MERIDA",6
"dhl_facility_06468",6468,"MERIDA",6
"dhl_facility_06469",6469,"MERIDA",6
"dhl_facility_06470",6470,"MERIDA",6
"dhl_facility_06473",6473,"MERIDA",6
"dhl_facility_06474",6474,"MERIDA",6
"dhl_facility_06475",6475,"MERIDA",6
"dhl_facility_06476",6476,"MERIDA",6
"dhl_facility_06477",6477,"MERIDA",6
"dhl_facility_06478",6478,"MERIDA",6
"dhl_facility_06479",6479,"MERIDA",6
"dhl_facility_06480",6480,"MERIDA",6
"dhl_facility_06486",6486,"MERIDA",6
"dhl_facility_06487",6487,"MERIDA",6
"dhl_facility_06488",6488,"MERIDA",6
"dhl_facility_06489",6489,"MERIDA",6
"dhl_facility_06490",6490,"MERIDA",6
"dhl_facility_06498",6498,"MERIDA",6
"dhl_facility_06499",6499,"MERIDA",6
"dhl_facility_06500",6500,"BADAJOZ",6
"dhl_facility_06509",6509,"BADAJOZ",6
"dhl_facility_06510",6510,"BADAJOZ",6
"dhl_facility_06518",6518,"BADAJOZ",6
"dhl_facility_06519",6519,"BADAJOZ",6
"dhl_facility_06600",6600,"MERIDA",6
"dhl_facility_06610",6610,"MERIDA",6
"dhl_facility_06611",6611,"MERIDA",6
"dhl_facility_06612",6612,"MERIDA",6
"dhl_facility_06613",6613,"MERIDA",6
"dhl_facility_06614",6614,"MERIDA",6
"dhl_facility_06615",6615,"MERIDA",6
"dhl_facility_06620",6620,"MERIDA",6
"dhl_facility_06630",6630,"MERIDA",6
"dhl_facility_06640",6640,"MERIDA",6
"dhl_facility_06649",6649,"MERIDA",6
"dhl_facility_06650",6650,"MERIDA",6
"dhl_facility_06655",6655,"MERIDA",6
"dhl_facility_06656",6656,"MERIDA",6
"dhl_facility_06657",6657,"MERIDA",6
"dhl_facility_06658",6658,"MERIDA",6
"dhl_facility_06659",6659,"MERIDA",6
"dhl_facility_06660",6660,"MERIDA",6
"dhl_facility_06670",6670,"MERIDA",6
"dhl_facility_06678",6678,"MERIDA",6
"dhl_facility_06679",6679,"MERIDA",6
"dhl_facility_06680",6680,"MERIDA",6
"dhl_facility_06688",6688,"MERIDA",6
"dhl_facility_06689",6689,"MERIDA",6
"dhl_facility_06690",6690,"MERIDA",6
"dhl_facility_06691",6691,"MERIDA",6
"dhl_facility_06692",6692,"MERIDA",6
"dhl_facility_06693",6693,"MERIDA",6
"dhl_facility_06700",6700,"MERIDA",6
"dhl_facility_06710",6710,"MERIDA",6
"dhl_facility_06711",6711,"MERIDA",6
"dhl_facility_06712",6712,"MERIDA",6
"dhl_facility_06713",6713,"MERIDA",6
"dhl_facility_06714",6714,"MERIDA",6
"dhl_facility_06715",6715,"MERIDA",6
"dhl_facility_06716",6716,"MERIDA",6
"dhl_facility_06717",6717,"MERIDA",6
"dhl_facility_06718",6718,"MERIDA",6
"dhl_facility_06720",6720,"MERIDA",6
"dhl_facility_06730",6730,"MERIDA",6
"dhl_facility_06731",6731,"MERIDA",6
"dhl_facility_06740",6740,"MERIDA",6
"dhl_facility_06750",6750,"MERIDA",6
"dhl_facility_06760",6760,"MERIDA",6
"dhl_facility_06770",6770,"MERIDA",6
"dhl_facility_06800",6800,"MERIDA",6
"dhl_facility_06810",6810,"MERIDA",6
"dhl_facility_06820",6820,"MERIDA",6
"dhl_facility_06830",6830,"MERIDA",6
"dhl_facility_06840",6840,"MERIDA",6
"dhl_facility_06850",6850,"MERIDA",6
"dhl_facility_06860",6860,"MERIDA",6
"dhl_facility_06870",6870,"MERIDA",6
"dhl_facility_06880",6880,"MERIDA",6
"dhl_facility_06890",6890,"MERIDA",6
"dhl_facility_06891",6891,"MERIDA",6
"dhl_facility_06892",6892,"MERIDA",6
"dhl_facility_06893",6893,"MERIDA",6
"dhl_facility_06894",6894,"MERIDA",6
"dhl_facility_06900",6900,"MERIDA",6
"dhl_facility_06906",6906,"MERIDA",6
"dhl_facility_06907",6907,"MERIDA",6
"dhl_facility_06908",6908,"MERIDA",6
"dhl_facility_06909",6909,"MERIDA",6
"dhl_facility_06910",6910,"MERIDA",6
"dhl_facility_06919",6919,"MERIDA",6
"dhl_facility_06920",6920,"MERIDA",6
"dhl_facility_06927",6927,"MERIDA",6
"dhl_facility_06928",6928,"MERIDA",6
"dhl_facility_06929",6929,"MERIDA",6
"dhl_facility_06930",6930,"MERIDA",6
"dhl_facility_06939",6939,"MERIDA",6
"dhl_facility_06940",6940,"MERIDA",6
"dhl_facility_06950",6950,"MERIDA",6
"dhl_facility_06960",6960,"MERIDA",6
"dhl_facility_06970",6970,"MERIDA",6
"dhl_facility_06980",6980,"MERIDA",6
"dhl_facility_07001",7001,"PALMA MALLORCA",7
"dhl_facility_07002",7002,"PALMA MALLORCA",7
"dhl_facility_07003",7003,"PALMA MALLORCA",7
"dhl_facility_07004",7004,"PALMA MALLORCA",7
"dhl_facility_07005",7005,"PALMA MALLORCA",7
"dhl_facility_07006",7006,"PALMA MALLORCA",7
"dhl_facility_07007",7007,"PALMA MALLORCA",7
"dhl_facility_07008",7008,"PALMA MALLORCA",7
"dhl_facility_07009",7009,"PALMA MALLORCA",7
"dhl_facility_07010",7010,"PALMA MALLORCA",7
"dhl_facility_07011",7011,"PALMA MALLORCA",7
"dhl_facility_07012",7012,"PALMA MALLORCA",7
"dhl_facility_07013",7013,"PALMA MALLORCA",7
"dhl_facility_07014",7014,"PALMA MALLORCA",7
"dhl_facility_07015",7015,"PALMA MALLORCA",7
"dhl_facility_07050",7050,"PALMA MALLORCA",7
"dhl_facility_07057",7057,"PALMA MALLORCA",7
"dhl_facility_07080",7080,"PALMA MALLORCA",7
"dhl_facility_07100",7100,"PALMA MALLORCA",7
"dhl_facility_07101",7101,"PALMA MALLORCA",7
"dhl_facility_07108",7108,"PALMA MALLORCA",7
"dhl_facility_07109",7109,"PALMA MALLORCA",7
"dhl_facility_07110",7110,"PALMA MALLORCA",7
"dhl_facility_07119",7119,"PALMA MALLORCA",7
"dhl_facility_07120",7120,"PALMA MALLORCA",7
"dhl_facility_07130",7130,"PALMA MALLORCA",7
"dhl_facility_07140",7140,"PALMA MALLORCA",7
"dhl_facility_07141",7141,"PALMA MALLORCA",7
"dhl_facility_07142",7142,"PALMA MALLORCA",7
"dhl_facility_07143",7143,"PALMA MALLORCA",7
"dhl_facility_07144",7144,"PALMA MALLORCA",7
"dhl_facility_07158",7158,"PALMA MALLORCA",7
"dhl_facility_07159",7159,"PALMA MALLORCA",7
"dhl_facility_07160",7160,"PALMA MALLORCA",7
"dhl_facility_07170",7170,"PALMA MALLORCA",7
"dhl_facility_07179",7179,"PALMA MALLORCA",7
"dhl_facility_07180",7180,"PALMA MALLORCA",7
"dhl_facility_07181",7181,"PALMA MALLORCA",7
"dhl_facility_07182",7182,"PALMA MALLORCA",7
"dhl_facility_07183",7183,"PALMA MALLORCA",7
"dhl_facility_07184",7184,"PALMA MALLORCA",7
"dhl_facility_07190",7190,"PALMA MALLORCA",7
"dhl_facility_07192",7192,"PALMA MALLORCA",7
"dhl_facility_07193",7193,"PALMA MALLORCA",7
"dhl_facility_07194",7194,"PALMA MALLORCA",7
"dhl_facility_07195",7195,"PALMA MALLORCA",7
"dhl_facility_07196",7196,"PALMA MALLORCA",7
"dhl_facility_07198",7198,"PALMA MALLORCA",7
"dhl_facility_07199",7199,"PALMA MALLORCA",7
"dhl_facility_07200",7200,"PALMA MALLORCA",7
"dhl_facility_07208",7208,"PALMA MALLORCA",7
"dhl_facility_07209",7209,"PALMA MALLORCA",7
"dhl_facility_07210",7210,"PALMA MALLORCA",7
"dhl_facility_07220",7220,"PALMA MALLORCA",7
"dhl_facility_07230",7230,"PALMA MALLORCA",7
"dhl_facility_07240",7240,"PALMA MALLORCA",7
"dhl_facility_07250",7250,"PALMA MALLORCA",7
"dhl_facility_07260",7260,"PALMA MALLORCA",7
"dhl_facility_07300",7300,"PALMA MALLORCA",7
"dhl_facility_07310",7310,"PALMA MALLORCA",7
"dhl_facility_07311",7311,"PALMA MALLORCA",7
"dhl_facility_07312",7312,"PALMA MALLORCA",7
"dhl_facility_07313",7313,"PALMA MALLORCA",7
"dhl_facility_07314",7314,"PALMA MALLORCA",7
"dhl_facility_07315",7315,"PALMA MALLORCA",7
"dhl_facility_07316",7316,"PALMA MALLORCA",7
"dhl_facility_07320",7320,"PALMA MALLORCA",7
"dhl_facility_07330",7330,"PALMA MALLORCA",7
"dhl_facility_07340",7340,"PALMA MALLORCA",7
"dhl_facility_07349",7349,"PALMA MALLORCA",7
"dhl_facility_07350",7350,"PALMA MALLORCA",7
"dhl_facility_07360",7360,"PALMA MALLORCA",7
"dhl_facility_07369",7369,"PALMA MALLORCA",7
"dhl_facility_07400",7400,"PALMA MALLORCA",7
"dhl_facility_07408",7408,"PALMA MALLORCA",7
"dhl_facility_07409",7409,"PALMA MALLORCA",7
"dhl_facility_07410",7410,"PALMA MALLORCA",7
"dhl_facility_07420",7420,"PALMA MALLORCA",7
"dhl_facility_07430",7430,"PALMA MALLORCA",7
"dhl_facility_07440",7440,"PALMA MALLORCA",7
"dhl_facility_07450",7450,"PALMA MALLORCA",7
"dhl_facility_07458",7458,"PALMA MALLORCA",7
"dhl_facility_07459",7459,"PALMA MALLORCA",7
"dhl_facility_07460",7460,"PALMA MALLORCA",7
"dhl_facility_07469",7469,"PALMA MALLORCA",7
"dhl_facility_07470",7470,"PALMA MALLORCA",7
"dhl_facility_07500",7500,"PALMA MALLORCA",7
"dhl_facility_07509",7509,"PALMA MALLORCA",7
"dhl_facility_07510",7510,"PALMA MALLORCA",7
"dhl_facility_07518",7518,"PALMA MALLORCA",7
"dhl_facility_07519",7519,"PALMA MALLORCA",7
"dhl_facility_07520",7520,"PALMA MALLORCA",7
"dhl_facility_07529",7529,"PALMA MALLORCA",7
"dhl_facility_07530",7530,"PALMA MALLORCA",7
"dhl_facility_07540",7540,"PALMA MALLORCA",7
"dhl_facility_07550",7550,"PALMA MALLORCA",7
"dhl_facility_07559",7559,"PALMA MALLORCA",7
"dhl_facility_07560",7560,"PALMA MALLORCA",7
"dhl_facility_07570",7570,"PALMA MALLORCA",7
"dhl_facility_07579",7579,"PALMA MALLORCA",7
"dhl_facility_07580",7580,"PALMA MALLORCA",7
"dhl_facility_07587",7587,"PALMA MALLORCA",7
"dhl_facility_07589",7589,"PALMA MALLORCA",7
"dhl_facility_07590",7590,"PALMA MALLORCA",7
"dhl_facility_07599",7599,"PALMA MALLORCA",7
"dhl_facility_07600",7600,"PALMA MALLORCA",7
"dhl_facility_07608",7608,"PALMA MALLORCA",7
"dhl_facility_07609",7609,"PALMA MALLORCA",7
"dhl_facility_07610",7610,"PALMA MALLORCA",7
"dhl_facility_07620",7620,"PALMA MALLORCA",7
"dhl_facility_07629",7629,"PALMA MALLORCA",7
"dhl_facility_07630",7630,"PALMA MALLORCA",7
"dhl_facility_07638",7638,"PALMA MALLORCA",7
"dhl_facility_07639",7639,"PALMA MALLORCA",7
"dhl_facility_07640",7640,"PALMA MALLORCA",7
"dhl_facility_07650",7650,"PALMA MALLORCA",7
"dhl_facility_07659",7659,"PALMA MALLORCA",7
"dhl_facility_07660",7660,"PALMA MALLORCA",7
"dhl_facility_07669",7669,"PALMA MALLORCA",7
"dhl_facility_07670",7670,"PALMA MALLORCA",7
"dhl_facility_07680",7680,"PALMA MALLORCA",7
"dhl_facility_07687",7687,"PALMA MALLORCA",7
"dhl_facility_07688",7688,"PALMA MALLORCA",7
"dhl_facility_07689",7689,"PALMA MALLORCA",7
"dhl_facility_07690",7690,"PALMA MALLORCA",7
"dhl_facility_07691",7691,"PALMA MALLORCA",7
"dhl_facility_07700",7700,"MAHON",7
"dhl_facility_07701",7701,"MAHON",7
"dhl_facility_07702",7702,"MAHON",7
"dhl_facility_07703",7703,"MAHON",7
"dhl_facility_07710",7710,"MAHON",7
"dhl_facility_07711",7711,"MAHON",7
"dhl_facility_07712",7712,"MAHON",7
"dhl_facility_07713",7713,"MAHON",7
"dhl_facility_07714",7714,"MAHON",7
"dhl_facility_07720",7720,"MAHON",7
"dhl_facility_07730",7730,"MAHON",7
"dhl_facility_07739",7739,"MAHON",7
"dhl_facility_07740",7740,"MAHON",7
"dhl_facility_07748",7748,"MAHON",7
"dhl_facility_07749",7749,"MAHON",7
"dhl_facility_07750",7750,"MAHON",7
"dhl_facility_07760",7760,"MAHON",7
"dhl_facility_07769",7769,"MAHON",7
"dhl_facility_07780",7780,"MAHON",7
"dhl_facility_07800",7800,"IBIZA",7
"dhl_facility_07810",7810,"IBIZA",7
"dhl_facility_07811",7811,"IBIZA",7
"dhl_facility_07812",7812,"IBIZA",7
"dhl_facility_07814",7814,"IBIZA",7
"dhl_facility_07815",7815,"IBIZA",7
"dhl_facility_07816",7816,"IBIZA",7
"dhl_facility_07817",7817,"IBIZA",7
"dhl_facility_07818",7818,"IBIZA",7
"dhl_facility_07819",7819,"IBIZA",7
"dhl_facility_07820",7820,"IBIZA",7
"dhl_facility_07828",7828,"IBIZA",7
"dhl_facility_07829",7829,"IBIZA",7
"dhl_facility_07830",7830,"IBIZA",7
"dhl_facility_07839",7839,"IBIZA",7
"dhl_facility_07840",7840,"IBIZA",7
"dhl_facility_07849",7849,"IBIZA",7
"dhl_facility_07850",7850,"IBIZA",7
"dhl_facility_07860",7860,"IBIZA",7
"dhl_facility_07870",7870,"IBIZA",7
"dhl_facility_07871",7871,"IBIZA",7
"dhl_facility_07872",7872,"IBIZA",7
"dhl_facility_08001",8001,"BCN-BCN",8
"dhl_facility_08002",8002,"BCN-BCN",8
"dhl_facility_08003",8003,"BCN-BCN",8
"dhl_facility_08004",8004,"BCN-BCN",8
